Block number,Coinbase emission,Total fees
29592,17105852481013,0
29593,17105836167601,0
29594,17105819854204,0
29595,17105803540823,0
29596,17105787227458,0
29597,17105770914108,0
29598,17105754600774,0
29599,17105738287455,0
29600,17105721974151,0
29601,17105705660864,0
29602,17105689347592,0
29603,17105673034335,0
29604,17105656721094,0
29605,17105640407868,0
29606,17105624094659,0
29607,17105607781464,0
29608,17105591468285,0
29609,17105575155122,0
29610,17105558841974,0
29611,17105542528842,0
29612,17105526215726,0
29613,17105509902625,0
29614,17105493589539,0
29615,17105477276469,0
29616,17105460963415,0
29617,17105444650376,0
29618,17105428337353,0
29619,17105412024345,0
29620,17105395711353,0
29621,17105379398377,0
29622,17105363085416,0
29623,17105346772470,0
29624,17105330459540,0
29625,17105314146626,0
29626,17105297833727,0
29627,17105281520844,0
29628,17105265207976,0
29629,17105248895124,0
29630,17105232582288,0
29631,17105216269467,0
29632,17105199956661,0
29633,17105183643871,0
29634,17105167331097,0
29635,17105151018338,0
29636,17105134705595,0
29637,17105118392867,0
29638,17105102080155,0
29639,17105085767459,0
29640,17105069454778,0
29641,17105053142112,0
29642,17105036829462,0
29643,17105020516828,0
29644,17105004204209,0
29645,17104987891606,0
29646,17104971579019,0
29647,17104955266447,0
29648,17104938953890,0
29649,17104922641349,0
29650,17104906328824,0
29651,17104890016314,0
29652,17104873703819,0
29653,17104857391341,0
29654,17104841078878,0
29655,17104824766430,0
29656,17104808453998,0
29657,17104792141581,0
29658,17104775829180,0
29659,17104759516795,0
29660,17104743204425,0
29661,17104726892071,0
29662,17104710579732,0
29663,17104694267409,0
29664,17104677955101,0
29665,17104661642809,0
29666,17104645330533,0
29667,17104629018272,0
29668,17104612706026,0
29669,17104596393797,0
29670,17104580081582,0
29671,17104563769384,0
29672,17104547457201,0
29673,17104531145033,0
29674,17104514832881,0
29675,17104498520744,0
29676,17104482208623,0
29677,17104465896518,0
29678,17104449584428,0
29679,17104433272354,0
29680,17104416960295,0
29681,17104400648252,0
29682,17104384336225,0
29683,17104368024212,0
29684,17104351712216,0
29685,17104335400235,0
29686,17104319088270,0
29687,17104302776320,0
29688,17104286464386,0
29689,17104270152467,0
29690,17104253840564,0
29691,17104237528676,0
29692,17104221216804,0
29693,17104204904948,0
29694,17104188593107,0
29695,17104172281281,0
29696,17104155969472,0
29697,17104139657677,0
29698,17104123345899,0
29699,17104107034136,0
29700,17104090722388,0
29701,17104074410656,0
29702,17104058098939,0
29703,17104041787239,0
29704,17104025475553,0
29705,17104009163883,0
29706,17103992852229,0
29707,17103976540590,0
29708,17103960228967,0
29709,17103943917360,0
29710,17103927605768,0
29711,17103911294191,0
29712,17103894982630,0
29713,17103878671085,0
29714,17103862359555,0
29715,17103846048041,0
29716,17103829736542,0
29717,17103813425059,0
29718,17103797113591,0
29719,17103780802139,0
29720,17103764490703,0
29721,17103748179282,0
29722,17103731867877,0
29723,17103715556487,0
29724,17103699245113,0
29725,17103682933754,0
29726,17103666622411,0
29727,17103650311083,0
29728,17103633999771,0
29729,17103617688475,0
29730,17103601377194,0
29731,17103585065929,0
29732,17103568754679,0
29733,17103552443445,0
29734,17103536132226,0
29735,17103519821023,0
29736,17103503509835,0
29737,17103487198663,0
29738,17103470887507,0
29739,17103454576366,0
29740,17103438265240,0
29741,17103421954131,0
29742,17103405643036,0
29743,17103389331958,0
29744,17103373020895,0
29745,17103356709847,0
29746,17103340398815,0
29747,17103324087799,0
29748,17103307776798,0
29749,17103291465812,0
29750,17103275154842,0
29751,17103258843888,0
29752,17103242532950,0
29753,17103226222026,0
29754,17103209911119,0
29755,17103193600227,0
29756,17103177289350,0
29757,12781927250325,1739491
29758,17103148788694,0
29759,17103132477860,0
29760,17103116167042,0
29761,17103099856239,0
29762,17103083545452,0
29763,17103067234681,0
29764,17103050923925,0
29765,17103034613184,0
29766,17103018302459,0
29767,17103001991750,0
29768,17102985681056,0
29769,17102969370378,0
29770,17102953059716,0
29771,17102936749069,0
29772,17102920438437,0
29773,17102904127821,0
29774,17102887817221,0
29775,17102871506636,0
29776,17102855196066,0
29777,17102838885513,0
29778,17102822574975,0
29779,17102806264452,0
29780,17102789953945,0
29781,17102773643453,0
29782,17102757332977,0
29783,17102741022517,0
29784,17102724712072,0
29785,17102708401643,0
29786,17102692091229,0
29787,17102675780831,1006106
29788,17102659470448,0
29789,17102643160081,0
29790,17102626849730,0
29791,17102610539394,0
29792,17102594229073,0
29793,17102577918768,0
29794,17102561608479,0
29795,17102545298205,0
29796,17102528987947,0
29797,17102512677705,0
29798,17102496367477,0
29799,17102480057266,0
29800,17102463747070,0
29801,17102447436890,0
29802,17102431126725,0
29803,17102414816575,0
29804,17102398506442,0
29805,17102382196323,0
29806,17102365886221,0
29807,17102349576134,0
29808,17102333266062,0
29809,17102316956006,0
29810,17102300645966,0
29811,17102284335941,0
29812,17102268025931,0
29813,17102251715938,0
29814,17102235405959,0
29815,17102219095997,0
29816,17102202786050,0
29817,17102186476118,0
29818,17102170166202,0
29819,17102153856302,0
29820,17102137546417,0
29821,17102121236547,0
29822,17102104926694,0
29823,17102088616855,0
29824,17102072307033,0
29825,17102055997226,0
29826,17102039687434,0
29827,17102023377658,0
29828,17102007067898,0
29829,17101990758153,0
29830,17101974448423,0
29831,17101958138710,0
29832,17101941829011,0
29833,17101925519329,0
29834,17101909209662,0
29835,17101892900010,0
29836,17101876590374,0
29837,17101860280754,0
29838,17101843971149,0
29839,17101827661559,0
29840,17101811351985,0
29841,17101795042427,0
29842,17101778732885,0
29843,17101762423357,0
29844,17101746113846,0
29845,17101729804350,0
29846,17101713494869,0
29847,17101697185404,0
29848,17101680875955,0
29849,17101664566521,0
29850,17101648257103,0
29851,17101631947700,0
29852,17101615638313,0
29853,17101599328941,0
29854,17101583019585,0
29855,17101566710245,0
29856,17101550400920,0
29857,17101534091611,0
29858,17101517782317,0
29859,17101501473038,0
29860,17101485163776,0
29861,17101468854529,0
29862,17101452545297,0
29863,17101436236081,0
29864,17101419926880,0
29865,17101403617695,0
29866,17101387308526,0
29867,17101370999372,0
29868,16763529356523,1857527
29869,16876744085881,1442322
29870,17014506675314,1456775
29871,16570070331786,1056419
29872,15624631376130,1855757
29873,17101275678811,0
29874,17101259369763,0
29875,17101243060732,0
29876,17101226751715,0
29877,17101210442715,0
29878,17101194133729,0
29879,17101177824760,0
29880,17101161515806,0
29881,17101145206867,0
29882,17101128897944,0
29883,17101112589037,0
29884,17101096280145,0
29885,17101079971269,0
29886,17101063662408,0
29887,17101047353563,0
29888,17101031044733,0
29889,17101014735919,0
29890,17100998427120,0
29891,17100982118337,0
29892,17100965809570,0
29893,17100949500818,0
29894,17100933192082,0
29895,17100916883361,0
29896,17100900574656,1000000
29897,17100884265966,0
29898,17100867957292,0
29899,17100851648634,0
29900,17100835339991,0
29901,17100819031363,0
29902,17100802722751,0
29903,17100786414155,0
29904,17100770105574,0
29905,17100753797009,0
29906,17100737488459,0
29907,17100721179925,0
29908,17100704871406,0
29909,17100688562903,0
29910,17100672254416,0
29911,17100655945944,0
29912,17100639637488,0
29913,17100623329047,0
29914,17100607020621,0
29915,17100590712212,0
29916,17100574403818,0
29917,17100558095439,0
29918,17100541787076,0
29919,17100525478728,0
29920,17100509170397,0
29921,17100492862080,0
29922,17100476553779,0
29923,17100460245494,0
29924,17100443937224,0
29925,17100427628970,0
29926,17100411320731,0
29927,17100395012508,0
29928,17100378704301,0
29929,17100362396109,0
29930,17100346087932,0
29931,17100329779772,0
29932,17100313471626,0
29933,17100297163497,0
29934,17100280855382,0
29935,17100264547284,0
29936,17100248239201,0
29937,17100231931133,0
29938,17100215623081,0
29939,17100199315045,0
29940,17100183007024,0
29941,17100166699018,0
29942,17100150391029,0
29943,17100134083054,0
29944,17100117775096,0
29945,17100101467153,0
29946,17100085159225,0
29947,17100068851313,0
29948,17100052543416,0
29949,17100036235536,0
29950,17100019927670,0
29951,17100003619820,0
29952,17099987311986,0
29953,17099971004167,0
29954,17099954696364,0
29955,17099938388577,0
29956,17099922080805,0
29957,17099905773048,0
29958,17099889465307,0
29959,17099873157582,0
29960,17099856849872,0
29961,17099840542178,0
29962,17099824234499,0
29963,17099807926836,0
29964,17099791619188,0
29965,17099775311556,0
29966,17099759003939,0
29967,17099742696338,0
29968,17099726388753,0
29969,17099710081183,0
29970,17099693773629,0
29971,17099677466090,0
29972,17099661158567,0
29973,17099644851059,0
29974,17099628543567,0
29975,17099612236090,0
29976,17099595928629,0
29977,17099579621184,0
29978,17099563313754,0
29979,17099547006340,0
29980,17099530698941,0
29981,17099514391558,0
29982,17099498084190,0
29983,17099481776838,0
29984,17099465469501,0
29985,17099449162180,0
29986,17099432854875,0
29987,17099416547585,0
29988,17099400240310,0
29989,17099383933052,0
29990,17099367625808,0
29991,17099351318581,0
29992,17099335011368,0
29993,17099318704172,0
29994,17099302396991,0
29995,17099286089825,0
29996,17099269782675,0
29997,17099253475541,0
29998,17099237168422,0
29999,17099220861319,0
30000,17099204554231,0
30001,17099188247159,0
30002,17099171940102,0
30003,17099155633061,0
30004,17099139326035,0
30005,17099123019025,0
30006,17099106712031,0
30007,17099090405052,0
30008,17099074098088,0
30009,17099057791141,0
30010,17099041484208,0
30011,17099025177292,0
30012,17099008870391,0
30013,17098992563505,0
30014,17098976256635,0
30015,17098959949780,0
30016,17098943642942,0
30017,17098927336118,0
30018,17098911029310,0
30019,17098894722518,0
30020,17098878415741,0
30021,17098862108980,0
30022,17098845802234,0
30023,17098829495504,0
30024,17098813188790,0
30025,17098796882091,0
30026,17098780575407,0
30027,17098764268740,0
30028,17098747962087,0
30029,17098731655450,0
30030,17098715348829,0
30031,17098699042224,0
30032,17098682735633,0
30033,17098666429059,0
30034,17098650122500,0
30035,17098633815956,0
30036,17098617509428,0
30037,17098601202916,0
30038,17098584896419,0
30039,17098568589938,0
30040,17098552283472,0
30041,17098535977022,0
30042,17098519670588,0
30043,17098503364168,0
30044,17098487057765,0
30045,17098470751377,0
30046,17098454445005,0
30047,17098438138648,0
30048,17098421832306,0
30049,17098405525981,0
30050,17098389219671,0
30051,17098372913376,0
30052,17098356607097,0
30053,17098340300833,0
30054,17098323994585,0
30055,17098307688353,0
30056,17098291382136,0
30057,17098275075935,0
30058,17098258769749,0
30059,17098242463578,0
30060,17098226157424,0
30061,17098209851285,0
30062,17098193545161,0
30063,17098177239053,0
30064,17098160932961,0
30065,17098144626884,0
30066,17098128320822,0
30067,17098112014776,0
30068,17098095708746,0
30069,17098079402731,0
30070,17098063096732,0
30071,17098046790749,0
30072,17098030484780,0
30073,17098014178828,0
30074,17097997872891,0
30075,17097981566969,0
30076,17097965261064,0
30077,17097948955173,0
30078,17097932649298,0
30079,17097916343439,0
30080,17097900037596,0
30081,17097883731767,0
30082,17097867425955,0
30083,17097851120158,0
30084,17097834814376,0
30085,17097818508610,0
30086,17097802202860,0
30087,17097785897125,0
30088,17097769591406,0
30089,17097753285702,0
30090,17097736980014,0
30091,17097720674341,0
30092,17097704368684,0
30093,17097688063043,0
30094,17097671757417,0
30095,17097655451806,0
30096,17097639146212,0
30097,17097622840632,0
30098,17097606535068,0
30099,17097590229520,0
30100,17097573923988,0
30101,17097557618470,0
30102,17097541312969,0
30103,17097525007483,0
30104,17097508702012,0
30105,17097492396557,0
30106,17097476091118,0
30107,17097459785694,0
30108,17097443480286,0
30109,17097427174893,0
30110,17097410869516,0
30111,17097394564154,0
30112,17097378258808,0
30113,17097361953478,0
30114,17097345648163,0
30115,17097329342863,0
30116,17097313037580,0
30117,17097296732311,0
30118,17097280427058,0
30119,17097264121821,0
30120,17097247816600,0
30121,17097231511393,0
30122,17097215206203,0
30123,17097198901028,0
30124,17097182595868,0
30125,17097166290724,0
30126,17097149985596,0
30127,17097133680483,0
30128,17097117375386,0
30129,17097101070304,0
30130,17097084765238,0
30131,17097068460187,0
30132,17097052155152,0
30133,17097035850133,0
30134,17097019545129,0
30135,17097003240140,0
30136,17096986935168,0
30137,17096970630210,0
30138,17096954325268,0
30139,17096938020342,0
30140,17096921715432,0
30141,17096905410536,0
30142,17096889105657,0
30143,17096872800793,0
30144,17096856495944,0
30145,17096840191111,0
30146,17096823886294,0
30147,17096807581492,0
30148,17096791276706,0
30149,17096774971935,0
30150,17096758667180,0
30151,17096742362440,0
30152,17096726057716,0
30153,17096709753008,0
30154,17096693448315,0
30155,17096677143637,0
30156,17096660838975,0
30157,17096644534329,0
30158,17096628229698,0
30159,17096611925083,0
30160,17096595620483,0
30161,17096579315899,0
30162,17096563011331,0
30163,17096546706778,0
30164,17096530402240,0
30165,17096514097718,0
30166,17096497793212,0
30167,17096481488721,0
30168,17096465184246,0
30169,17096448879786,0
30170,17096432575342,0
30171,17096416270913,0
30172,17096399966500,0
30173,17096383662102,0
30174,17096367357720,0
30175,17096351053354,0
30176,17096334749003,0
30177,17096318444668,0
30178,17096302140348,0
30179,17096285836044,0
30180,17096269531755,0
30181,17096253227482,0
30182,17096236923224,0
30183,17096220618982,0
30184,17096204314756,0
30185,17096188010545,0
30186,17096171706349,0
30187,17096155402169,0
30188,17096139098005,0
30189,17096122793856,0
30190,17096106489723,0
30191,17096090185605,0
30192,17096073881503,0
30193,17096057577417,0
30194,17096041273346,0
30195,17096024969290,0
30196,17096008665250,0
30197,17095992361226,0
30198,17095976057217,0
30199,17095959753224,0
30200,17095943449246,0
30201,17095927145284,0
30202,17095910841337,1296384
30203,17095894537406,1000000
30204,17095878233491,0
30205,17095861929591,0
30206,17095845625706,0
30207,17095829321837,0
30208,17095813017984,0
30209,17095796714146,0
30210,17095780410324,0
30211,17095764106517,0
30212,17095747802726,0
30213,17095731498950,0
30214,17095715195190,0
30215,17095698891446,0
30216,17095682587717,0
30217,17095666284003,0
30218,17095649980306,0
30219,17095633676623,0
30220,17095617372957,0
30221,17095601069305,0
30222,17095584765670,0
30223,17095568462050,0
30224,17095552158445,0
30225,17095535854856,0
30226,17095519551283,0
30227,17095503247725,0
30228,17095486944182,0
30229,17095470640655,0
30230,17095454337144,0
30231,17095438033648,0
30232,17095421730168,0
30233,17095405426704,0
30234,17095389123254,0
30235,17095372819821,0
30236,17095356516403,0
30237,17095340213001,0
30238,17095323909614,0
30239,17095307606242,0
30240,17095291302886,0
30241,17095274999546,0
30242,17095258696222,0
30243,17095242392912,0
30244,17095226089619,0
30245,17095209786341,0
30246,17095193483078,0
30247,17095177179831,0
30248,17095160876600,0
30249,17095144573384,0
30250,17095128270184,0
30251,17095111966999,0
30252,17095095663830,0
30253,17095079360676,0
30254,17095063057538,0
30255,17095046754415,0
30256,17095030451308,0
30257,17095014148217,0
30258,17094997845141,0
30259,17094981542081,0
30260,17094965239036,0
30261,17094948936006,0
30262,17094932632993,0
30263,17094916329994,0
30264,17094900027012,0
30265,17094883724045,0
30266,17094867421093,0
30267,17094851118157,0
30268,17094834815237,0
30269,17094818512332,0
30270,17094802209442,0
30271,17094785906569,0
